script_id,imdb_character_name,words,gender,age,imdb_id,title,year,gross
10,cmdr. dan wendo,281,male,49,tt0052587,The Atomic Submarine,1959,NA
10,dr. carl neilso,341,male,26,tt0052587,The Atomic Submarine,1959,NA
10,dr. clifford ke,164,male,68,tt0052587,The Atomic Submarine,1959,NA
10,lt. cmdr. richa,736,male,39,tt0052587,The Atomic Submarine,1959,NA
10,lt. david milbu,258,male,41,tt0052587,The Atomic Submarine,1959,NA
10,saucer voice,131,male,NA,tt0052587,The Atomic Submarine,1959,NA
10,sir ian hunt,176,male,55,tt0052587,The Atomic Submarine,1959,NA
15,cassandra,192,female,31,tt0094631,Alien Nation,1988,53
15,det. bill tuggl,118,male,39,tt0094631,Alien Nation,1988,53
15,det. samuel 'ge,1123,male,36,tt0094631,Alien Nation,1988,53
15,det. sgt. matth,1873,male,48,tt0094631,Alien Nation,1988,53
15,o'neal,109,male,NA,tt0094631,Alien Nation,1988,53
15,winter,197,male,41,tt0094631,Alien Nation,1988,53
24,emma peel,1318,female,28,tt0118661,The Avengers,1998,43
24,father,161,female,40,tt0118661,The Avengers,1998,43
24,invisible jones,195,male,76,tt0118661,The Avengers,1998,43
24,john steed,1289,male,36,tt0118661,The Avengers,1998,43
24,mother,494,male,49,tt0118661,The Avengers,1998,43
24,sir august de w,127,male,68,tt0118661,The Avengers,1998,43
24,valentine,391,female,NA,tt0118661,The Avengers,1998,43
27,ariane,273,female,NA,tt0103759,Bad Lieutenant,1992,4
27,large,114,male,57,tt0103759,Bad Lieutenant,1992,4
27,lite,194,male,NA,tt0103759,Bad Lieutenant,1992,4
27,priest,145,male,54,tt0103759,Bad Lieutenant,1992,4
27,the lieutenant,1091,male,53,tt0103759,Bad Lieutenant,1992,4
27,the nun,271,female,28,tt0103759,Bad Lieutenant,1992,4
28,honeycutt,108,male,NA,tt0215545,Bamboozled,2000,3
28,junebug,251,male,59,tt0215545,Bamboozled,2000,3
28,mantan,1230,male,27,tt0215545,Bamboozled,2000,3
28,mau mau: big bl,413,male,27,tt0215545,Bamboozled,2000,3
28,myrna goldfarb,111,female,32,tt0215545,Bamboozled,2000,3
28,orchid dothan,275,female,57,tt0215545,Bamboozled,2000,3
28,pierre delacroi,2666,male,40,tt0215545,Bamboozled,2000,3
28,sloan hopkins,966,female,29,tt0215545,Bamboozled,2000,3
28,thomas dunwitty,1175,male,30,tt0215545,Bamboozled,2000,3
28,womack,326,male,37,tt0215545,Bamboozled,2000,3
31,amos calloway,191,male,59,tt0319061,Big Fish,2003,95
31,dr. bennett - s,164,male,76,tt0319061,Big Fish,2003,95
31,ed bloom - youn,1620,male,32,tt0319061,Big Fish,2003,95
31,jenny - young,357,female,37,tt0319061,Big Fish,2003,95
31,josephine bloom,192,female,28,tt0319061,Big Fish,2003,95
31,norther winslow,112,male,46,tt0319061,Big Fish,2003,95
31,sandra bloom -,537,female,54,tt0319061,Big Fish,2003,95
31,will bloom,1035,male,35,tt0319061,Big Fish,2003,95
34,charlie vincent,446,male,33,tt0096933,Black Rain,1989,99
34,joyce,235,female,36,tt0096933,Black Rain,1989,99
34,masahiro,429,male,58,tt0096933,Black Rain,1989,99
34,nick conklin,1100,male,45,tt0096933,Black Rain,1989,99
34,ohashi,108,male,60,tt0096933,Black Rain,1989,99
34,oliver,182,male,43,tt0096933,Black Rain,1989,99
34,sugai,246,male,60,tt0096933,Black Rain,1989,99
43,annina brandel,238,female,18,tt0034583,Casablanca,1942,NA
43,berger,118,male,43,tt0034583,Casablanca,1942,NA
43,captain louis r,1695,male,53,tt0034583,Casablanca,1942,NA
43,ilsa lund,1374,female,27,tt0034583,Casablanca,1942,NA
43,major heinrich,820,male,49,tt0034583,Casablanca,1942,NA
43,rick blaine,3012,male,43,tt0034583,Casablanca,1942,NA
43,sam,254,male,56,tt0034583,Casablanca,1942,NA
43,signor ferrari,469,male,63,tt0034583,Casablanca,1942,NA
43,ugarte,275,male,38,tt0034583,Casablanca,1942,NA
43,victor laszlo,1161,male,34,tt0034583,Casablanca,1942,NA
44,bettina peterso,119,female,35,tt0162222,Cast Away,2000,377
44,chuck noland,1219,male,44,tt0162222,Cast Away,2000,377
44,doctor,171,male,NA,tt0162222,Cast Away,2000,377
44,kelly frears,429,female,37,tt0162222,Cast Away,2000,377
44,mom,107,female,NA,tt0162222,Cast Away,2000,377
44,stan,402,male,41,tt0162222,Cast Away,2000,377
45,arthur rose,903,male,47,tt0124315,The Cider House Rules,1999,98
45,buster,137,male,17,tt0124315,The Cider House Rules,1999,98
45,candy kendall,807,female,24,tt0124315,The Cider House Rules,1999,98
45,dr. wilbur larc,1047,male,66,tt0124315,The Cider House Rules,1999,98
45,homer wells,1554,male,24,tt0124315,The Cider House Rules,1999,98
45,lt. wally worth,309,male,30,tt0124315,The Cider House Rules,1999,98
45,major winslow,130,male,NA,tt0124315,The Cider House Rules,1999,98
45,muddy,162,male,34,tt0124315,The Cider House Rules,1999,98
45,nurse angela,122,female,49,tt0124315,The Cider House Rules,1999,98
45,rose rose,266,female,28,tt0124315,The Cider House Rules,1999,98
46,butch,308,male,NA,tt0310910,Confidence,2003,17
46,gordo,627,male,36,tt0310910,Confidence,2003,17
46,grant ashby,190,male,40,tt0310910,Confidence,2003,17
46,gunther butan,456,male,47,tt0310910,Confidence,2003,17
46,jake vig,3158,male,35,tt0310910,Confidence,2003,17
46,king,404,male,66,tt0310910,Confidence,2003,17
46,lily,1003,female,33,tt0310910,Confidence,2003,17
46,lupus,344,male,38,tt0310910,Confidence,2003,17
46,miles,404,male,34,tt0310910,Confidence,2003,17
46,morgan price,122,male,62,tt0310910,Confidence,2003,17
46,sobozinski,134,male,NA,tt0310910,Confidence,2003,17
46,suits,255,male,NA,tt0310910,Confidence,2003,17
46,travis,454,male,34,tt0310910,Confidence,2003,17
51,donnie darko,2265,male,21,tt0246578,Donnie Darko,2001,1
51,dr. fisher,214,male,50,tt0246578,Donnie Darko,2001,1
51,eddie darko,258,male,54,tt0246578,Donnie Darko,2001,1
51,elizabeth darko,194,female,24,tt0246578,Donnie Darko,2001,1
51,gretchen ross,434,female,17,tt0246578,Donnie Darko,2001,1
51,jim cunningham,130,male,49,tt0246578,Donnie Darko,2001,1
51,karen pomeroy,217,female,26,tt0246578,Donnie Darko,2001,1
51,kitty farmer,393,female,52,tt0246578,Donnie Darko,2001,1
51,rose darko,414,female,49,tt0246578,Donnie Darko,2001,1
67,blondell,142,female,43,tt0119173,G.I. Jane,1997,91
67,cortez,669,male,25,tt0119173,G.I. Jane,1997,91
67,instructor pyro,180,male,38,tt0119173,G.I. Jane,1997,91
67,jordan o'neill,2134,female,35,tt0119173,G.I. Jane,1997,91
67,lillian dehaven,935,female,66,tt0119173,G.I. Jane,1997,91
67,master chief jo,567,male,39,tt0119173,G.I. Jane,1997,91
67,royce,726,male,37,tt0119173,G.I. Jane,1997,91
67,theodore hayes,137,male,47,tt0119173,G.I. Jane,1997,91
67,wickwire,308,male,33,tt0119173,G.I. Jane,1997,91
68,audrey timmonds,744,female,32,tt0120685,Godzilla,1998,252
68,colonel hicks,311,male,42,tt0120685,Godzilla,1998,252
68,dr. niko tatopo,929,male,36,tt0120685,Godzilla,1998,252
68,lucy palotti,192,female,33,tt0120685,Godzilla,1998,252
68,raymond,286,male,NA,tt0120685,Godzilla,1998,252
68,victor 'animal',213,male,34,tt0120685,Godzilla,1998,252
74,abdullah,141,male,46,tt0116409,The Ghost and the Darkness,1996,75
74,angus starling,510,male,31,tt0116409,The Ghost and the Darkness,1996,75
74,charles remingt,913,male,52,tt0116409,The Ghost and the Darkness,1996,75
74,col. john henry,1281,male,37,tt0116409,The Ghost and the Darkness,1996,75
74,dr. david hawth,202,male,52,tt0116409,The Ghost and the Darkness,1996,75
74,robert beaumont,415,male,48,tt0116409,The Ghost and the Darkness,1996,75
74,samuel,227,male,54,tt0116409,The Ghost and the Darkness,1996,75
98,albert nimziki,194,male,48,tt0116629,Independence Day,1996,602
98,captain steven,197,male,28,tt0116629,Independence Day,1996,602
98,constance spano,203,female,38,tt0116629,Independence Day,1996,602
98,david levinson,598,male,44,tt0116629,Independence Day,1996,602
98,dr. brakish oku,118,male,47,tt0116629,Independence Day,1996,602
98,general william,325,male,66,tt0116629,Independence Day,1996,602
98,jasmine dubrow,141,female,32,tt0116629,Independence Day,1996,602
98,julius levinson,336,male,61,tt0116629,Independence Day,1996,602
98,marty gilbert,133,male,42,tt0116629,Independence Day,1996,602
98,miguel,189,male,24,tt0116629,Independence Day,1996,602
98,president thoma,361,male,43,tt0116629,Independence Day,1996,602
103,howard d. doyle,317,male,48,tt0138524,Intolerable Cruelty,2003,50
103,marylin,2083,female,34,tt0138524,Intolerable Cruelty,2003,50
103,miles,2560,male,42,tt0138524,Intolerable Cruelty,2003,50
103,patricia,191,female,NA,tt0138524,Intolerable Cruelty,2003,50
103,ramona barcelon,139,female,35,tt0138524,Intolerable Cruelty,2003,50
103,rex rexroth,223,male,60,tt0138524,Intolerable Cruelty,2003,50
103,rex's young wom,116,female,33,tt0138524,Intolerable Cruelty,2003,50
103,ruth,313,female,NA,tt0138524,Intolerable Cruelty,2003,50
103,sarah sorkin,241,female,52,tt0138524,Intolerable Cruelty,2003,50
103,wrigley,126,male,34,tt0138524,Intolerable Cruelty,2003,50
104,agnes - gordon',102,female,36,tt0025316,It Happened One Night,1934,NA
104,andrews,1404,male,47,tt0025316,It Happened One Night,1934,NA
104,ellie,2543,female,31,tt0025316,It Happened One Night,1934,NA
104,gordon,295,male,40,tt0025316,It Happened One Night,1934,NA
104,peter,3748,male,33,tt0025316,It Happened One Night,1934,NA
104,shapeley,528,male,43,tt0025316,It Happened One Night,1934,NA
104,zeke's wife,249,female,56,tt0025316,It Happened One Night,1934,NA
113,capt. frank sed,966,male,59,tt0104627,Knight Moves,1992,1
113,"david, 9 years",193,male,11,tt0104627,Knight Moves,1992,1
113,det. andy wagne,903,male,32,tt0104627,Knight Moves,1992,1
113,doctor fulton,104,male,NA,tt0104627,Knight Moves,1992,1
113,erica sanderson,125,female,11,tt0104627,Knight Moves,1992,1
113,kathy sheppard,1677,female,27,tt0104627,Knight Moves,1992,1
113,peter sanderson,2240,male,35,tt0104627,Knight Moves,1992,1
113,steve nolan,178,male,44,tt0104627,Knight Moves,1992,1
114,colwyn,871,male,33,tt0085811,Krull,1983,NA
114,ergo,763,male,48,tt0085811,Krull,1983,NA
114,lyssa,262,female,20,tt0085811,Krull,1983,NA
114,torquil,543,male,37,tt0085811,Krull,1983,NA
114,turold,215,male,53,tt0085811,Krull,1983,NA
114,widow of the we,163,female,38,tt0085811,Krull,1983,NA
114,ynyr,1173,male,56,tt0085811,Krull,1983,NA
118,brooke taylor w,260,female,25,tt0250494,Legally Blonde,2001,146
118,chutney,136,female,26,tt0250494,Legally Blonde,2001,146
118,elle woods,2125,female,25,tt0250494,Legally Blonde,2001,146
118,emmett,473,male,30,tt0250494,Legally Blonde,2001,146
118,margot,252,female,25,tt0250494,Legally Blonde,2001,146
118,mrs. windham va,109,female,61,tt0250494,Legally Blonde,2001,146
118,paulette,251,female,40,tt0250494,Legally Blonde,2001,146
118,serena,181,female,26,tt0250494,Legally Blonde,2001,146
118,warner,346,male,23,tt0250494,Legally Blonde,2001,146
129,bembry,1004,male,NA,tt0104797,Malcolm X,1992,101
129,dr. betty shaba,617,female,34,tt0104797,Malcolm X,1992,101
129,malcolm x,2432,male,38,tt0104797,Malcolm X,1992,101
129,shorty,182,male,35,tt0104797,Malcolm X,1992,101
129,sidney,111,male,42,tt0104797,Malcolm X,1992,101
129,west indian arc,391,male,40,tt0104797,Malcolm X,1992,101
130,jordan kalfus,218,male,52,tt0328107,Man on Fire,2004,109
130,jorge gonzalez,166,male,NA,tt0328107,Man on Fire,2004,109
130,joyhn w. creasy,1589,male,50,tt0328107,Man on Fire,2004,109
130,lisa ramos,375,female,31,tt0328107,Man on Fire,2004,109
130,lupita ramos,669,female,10,tt0328107,Man on Fire,2004,109
130,miguel manzano,649,male,62,tt0328107,Man on Fire,2004,109
130,paul rayburn,538,male,61,tt0328107,Man on Fire,2004,109
130,rosanna,267,female,NA,tt0328107,Man on Fire,2004,109
130,samuel ramos,279,male,36,tt0328107,Man on Fire,2004,109
131,angie,399,male,40,tt0048356,Marty,1955,NA
131,aunt catherine,478,female,54,tt0048356,Marty,1955,NA
131,clara,486,female,32,tt0048356,Marty,1955,NA
131,joe,167,male,40,tt0048356,Marty,1955,NA
131,marty piletti,2520,male,38,tt0048356,Marty,1955,NA
131,mrs. piletti,1297,female,67,tt0048356,Marty,1955,NA
131,ralph,144,male,32,tt0048356,Marty,1955,NA
131,tommy,638,male,30,tt0048356,Marty,1955,NA
131,virginia,458,female,24,tt0048356,Marty,1955,NA
134,capt. frank sol,316,male,58,tt0119664,Metro,1997,60
134,detective kimur,120,female,46,tt0119664,Metro,1997,60
134,insp. scott rop,2362,male,36,tt0119664,Metro,1997,60
134,kevin mccall,759,male,27,tt0119664,Metro,1997,60
134,michael korda,438,male,39,tt0119664,Metro,1997,60
134,veronica 'ronni,455,female,24,tt0119664,Metro,1997,60
137,al capone,143,male,30,tt0102460,Mobsters,1991,41
137,arnold rothstei,285,male,52,tt0102460,Mobsters,1991,41
137,bugsy siegel,360,male,26,tt0102460,Mobsters,1991,41
137,charlie 'lucky',1479,male,22,tt0102460,Mobsters,1991,41
137,don masseria,284,male,76,tt0102460,Mobsters,1991,41
137,frank costello,237,male,26,tt0102460,Mobsters,1991,41
137,maranzano,311,male,NA,tt0102460,Mobsters,1991,41
137,meyer lansky,458,male,25,tt0102460,Mobsters,1991,41
138,death,174,male,NA,tt0166276,Monkeybone,2001,8
138,dr. julie mcelr,589,female,37,tt0166276,Monkeybone,2001,8
138,herb,220,male,38,tt0166276,Monkeybone,2001,8
138,hypnos,457,male,43,tt0166276,Monkeybone,2001,8
138,kimmy miley,219,female,43,tt0166276,Monkeybone,2001,8
138,monkeybone,367,male,44,tt0166276,Monkeybone,2001,8
138,stu miley,1154,male,33,tt0166276,Monkeybone,2001,8
140,chick mcgann,460,male,50,tt0031679,Mr. Smith Goes to Washington,1939,NA
140,diz moore,643,male,47,tt0031679,Mr. Smith Goes to Washington,1939,NA
140,hopper boy,275,male,11,tt0031679,Mr. Smith Goes to Washington,1939,NA
140,hubert,746,male,NA,tt0031679,Mr. Smith Goes to Washington,1939,NA
140,jefferson smith,2986,male,31,tt0031679,Mr. Smith Goes to Washington,1939,NA
140,jim taylor,1221,male,49,tt0031679,Mr. Smith Goes to Washington,1939,NA
140,ma smith,107,female,50,tt0031679,Mr. Smith Goes to Washington,1939,NA
140,nosey,131,male,34,tt0031679,Mr. Smith Goes to Washington,1939,NA
140,president of th,234,male,61,tt0031679,Mr. Smith Goes to Washington,1939,NA
140,saunders,3018,female,39,tt0031679,Mr. Smith Goes to Washington,1939,NA
140,senator,146,male,53,tt0031679,Mr. Smith Goes to Washington,1939,NA
140,senator joseph,1930,male,50,tt0031679,Mr. Smith Goes to Washington,1939,NA
140,susan paine,129,female,34,tt0031679,Mr. Smith Goes to Washington,1939,NA
148,ben harper,186,male,29,tt0048424,The Night of the Hunter,1955,NA
148,birdie steptoe,200,male,73,tt0048424,The Night of the Hunter,1955,NA
148,harry powell,1082,male,38,tt0048424,The Night of the Hunter,1955,NA
148,icey spoon,359,female,62,tt0048424,The Night of the Hunter,1955,NA
148,john harper,446,male,12,tt0048424,The Night of the Hunter,1955,NA
148,pearl harper,197,female,7,tt0048424,The Night of the Hunter,1955,NA
148,rachel cooper,383,female,62,tt0048424,The Night of the Hunter,1955,NA
148,walt spoon,270,male,52,tt0048424,The Night of the Hunter,1955,NA
148,willa harper,200,female,33,tt0048424,The Night of the Hunter,1955,NA
158,anne howard,101,female,26,tt0187393,The Patriot,2000,182
158,benjamin martin,1369,male,44,tt0187393,The Patriot,2000,182
158,col. william ta,540,male,37,tt0187393,The Patriot,2000,182
158,gabriel martin,664,male,21,tt0187393,The Patriot,2000,182
158,gen. lord charl,326,male,52,tt0187393,The Patriot,2000,182
158,john billings,170,male,51,tt0187393,The Patriot,2000,182
163,betty parker,382,female,42,tt0120789,Pleasantville,1998,75
163,bill johnson,404,male,43,tt0120789,Pleasantville,1998,75
163,david,1719,male,23,tt0120789,Pleasantville,1998,75
163,dick van dyke,778,male,NA,tt0120789,Pleasantville,1998,75
163,george parker,263,male,48,tt0120789,Pleasantville,1998,75
163,jennifer,952,female,22,tt0120789,Pleasantville,1998,75
163,margaret hender,163,female,24,tt0120789,Pleasantville,1998,75
164,anna,518,female,NA,tt0272338,Punch-Drunk Love,2002,26
164,barry egan,3233,male,36,tt0272338,Punch-Drunk Love,2002,26
164,david,195,male,NA,tt0272338,Punch-Drunk Love,2002,26
164,dean trumbell,357,male,35,tt0272338,Punch-Drunk Love,2002,26
164,elizabeth,696,female,31,tt0272338,Punch-Drunk Love,2002,26
164,lance,108,male,46,tt0272338,Punch-Drunk Love,2002,26
164,lena leonard,904,female,35,tt0272338,Punch-Drunk Love,2002,26
164,operator girl,185,female,NA,tt0272338,Punch-Drunk Love,2002,26
169,buzz gunderson,108,male,21,tt0048545,Rebel Without a Cause,1955,NA
169,jim stark,1785,male,24,tt0048545,Rebel Without a Cause,1955,NA
169,john 'plato' cr,653,male,16,tt0048545,Rebel Without a Cause,1955,NA
169,judy,724,female,17,tt0048545,Rebel Without a Cause,1955,NA
169,judy's father,562,male,40,tt0048545,Rebel Without a Cause,1955,NA
169,judy's mother,233,female,39,tt0048545,Rebel Without a Cause,1955,NA
169,ray fremick,447,male,39,tt0048545,Rebel Without a Cause,1955,NA
174,beverly r. sutp,835,female,40,tt0111127,Serial Mom,1994,16
174,chip,326,male,24,tt0111127,Serial Mom,1994,16
174,dottie hinkle,183,female,47,tt0111127,Serial Mom,1994,16
174,"eugene sutphin,",343,male,54,tt0111127,Serial Mom,1994,16
174,misty,231,female,26,tt0111127,Serial Mom,1994,16
174,mr. stubbins,109,male,NA,tt0111127,Serial Mom,1994,16
174,rosemary ackerm,115,female,56,tt0111127,Serial Mom,1994,16
175,dr. louis judd,811,male,39,tt0036341,The Seventh Victim,1943,NA
175,frances fallon,219,female,36,tt0036341,The Seventh Victim,1943,NA
175,gregory ward,886,male,34,tt0036341,The Seventh Victim,1943,NA
175,irving august -,296,male,48,tt0036341,The Seventh Victim,1943,NA
175,jason hoag - po,1091,male,31,tt0036341,The Seventh Victim,1943,NA
175,mary gibson,1178,female,21,tt0036341,The Seventh Victim,1943,NA
175,mrs. cortez,307,female,NA,tt0036341,The Seventh Victim,1943,NA
175,mrs. lowood - h,119,female,54,tt0036341,The Seventh Victim,1943,NA
175,mrs. redi,383,female,NA,tt0036341,The Seventh Victim,1943,NA
178,bert schnick,309,male,47,tt0083067,Shock Treatment,1981,NA
178,betty hapschatt,252,female,28,tt0083067,Shock Treatment,1981,NA
178,dr. nation mcki,234,female,37,tt0083067,Shock Treatment,1981,NA
178,janet majors,430,female,32,tt0083067,Shock Treatment,1981,NA
178,judge oliver wr,190,male,53,tt0083067,Shock Treatment,1981,NA
178,macy struthers,351,female,NA,tt0083067,Shock Treatment,1981,NA
178,mom,204,female,NA,tt0083067,Shock Treatment,1981,NA
178,ralph hapschatt,125,male,NA,tt0083067,Shock Treatment,1981,NA
181,emmett,706,male,44,tt0090022,Silverado,1985,81
181,ezra,141,male,66,tt0090022,Silverado,1985,81
181,hannah,311,female,26,tt0090022,Silverado,1985,81
181,jake,225,male,30,tt0090022,Silverado,1985,81
181,kate,101,female,40,tt0090022,Silverado,1985,81
181,mal,444,male,39,tt0090022,Silverado,1985,81
181,paden,894,male,38,tt0090022,Silverado,1985,81
181,sheriff cobb,463,male,NA,tt0090022,Silverado,1985,81
181,sheriff langsto,230,male,46,tt0090022,Silverado,1985,81
181,stella,284,female,40,tt0090022,Silverado,1985,81
186,bandit,1375,male,41,tt0076729,Smokey and the Bandit,1977,495
186,carrie,823,female,31,tt0076729,Smokey and the Bandit,1977,495
186,cledus,642,male,40,tt0076729,Smokey and the Bandit,1977,495
186,kyle,182,male,NA,tt0076729,Smokey and the Bandit,1977,495
191,duke,364,male,33,tt0046359,Stalag 17,1953,NA
191,geneva man,139,male,70,tt0046359,Stalag 17,1953,NA
191,lt. james dunba,166,male,33,tt0046359,Stalag 17,1953,NA
191,marko the mailm,103,male,27,tt0046359,Stalag 17,1953,NA
191,oberst von sche,450,male,48,tt0046359,Stalag 17,1953,NA
191,sgt. 'hoffy' ho,584,male,28,tt0046359,Stalag 17,1953,NA
191,sgt. bagradian,281,male,29,tt0046359,Stalag 17,1953,NA
191,sgt. frank pric,467,male,27,tt0046359,Stalag 17,1953,NA
191,sgt. harry shap,672,male,30,tt0046359,Stalag 17,1953,NA
191,sgt. j.j. sefto,1666,male,35,tt0046359,Stalag 17,1953,NA
191,sgt. johann seb,584,male,69,tt0046359,Stalag 17,1953,NA
191,stosh,574,male,NA,tt0046359,Stalag 17,1953,NA
195,amanda,102,female,76,tt0092007,Star Trek IV: The Voyage Home,1986,257
195,bob briggs,106,male,39,tt0092007,Star Trek IV: The Voyage Home,1986,257
195,chekov,170,male,50,tt0092007,Star Trek IV: The Voyage Home,1986,257
195,gillian,1045,female,35,tt0092007,Star Trek IV: The Voyage Home,1986,257
195,kirk,1955,male,55,tt0092007,Star Trek IV: The Voyage Home,1986,257
195,mccoy,563,male,66,tt0092007,Star Trek IV: The Voyage Home,1986,257
195,nichols,125,male,44,tt0092007,Star Trek IV: The Voyage Home,1986,257
195,sarek,130,male,62,tt0092007,Star Trek IV: The Voyage Home,1986,257
195,scotty,424,male,66,tt0092007,Star Trek IV: The Voyage Home,1986,257
195,spock,886,male,55,tt0092007,Star Trek IV: The Voyage Home,1986,257
195,sulu,187,male,49,tt0092007,Star Trek IV: The Voyage Home,1986,257
195,uhura,145,female,54,tt0092007,Star Trek IV: The Voyage Home,1986,257
196,anij,445,female,39,tt0120844,Star Trek: Insurrection,1998,130
196,artim,179,male,11,tt0120844,Star Trek: Insurrection,1998,130
196,data,387,male,49,tt0120844,Star Trek: Insurrection,1998,130
196,dougherty,651,male,62,tt0120844,Star Trek: Insurrection,1998,130
196,gallatin,165,male,46,tt0120844,Star Trek: Insurrection,1998,130
196,geordi,283,male,41,tt0120844,Star Trek: Insurrection,1998,130
196,picard,1681,male,58,tt0120844,Star Trek: Insurrection,1998,130
196,riker,368,male,46,tt0120844,Star Trek: Insurrection,1998,130
196,ru'afo,476,male,59,tt0120844,Star Trek: Insurrection,1998,130
196,sojef,121,male,46,tt0120844,Star Trek: Insurrection,1998,130
196,troi,222,female,43,tt0120844,Star Trek: Insurrection,1998,130
198,chang,434,male,62,tt0102975,Star Trek VI: The Undiscovered Country,1991,154
198,chekov,206,male,55,tt0102975,Star Trek VI: The Undiscovered Country,1991,154
198,kirk,1253,male,60,tt0102975,Star Trek VI: The Undiscovered Country,1991,154
198,lt. saavik,296,female,NA,tt0102975,Star Trek VI: The Undiscovered Country,1991,154
198,martia,192,female,36,tt0102975,Star Trek VI: The Undiscovered Country,1991,154
198,mccoy,407,male,71,tt0102975,Star Trek VI: The Undiscovered Country,1991,154
198,scotty,165,male,71,tt0102975,Star Trek VI: The Undiscovered Country,1991,154
198,spock,1112,male,60,tt0102975,Star Trek VI: The Undiscovered Country,1991,154
198,sulu,194,male,54,tt0102975,Star Trek VI: The Undiscovered Country,1991,154
198,uhuru,182,female,59,tt0102975,Star Trek VI: The Undiscovered Country,1991,154
200,cook,126,male,47,tt0088172,Starman,1984,74
200,george fox,433,male,58,tt0088172,Starman,1984,74
200,jenny hayden,1746,female,33,tt0088172,Starman,1984,74
200,major bell,285,male,47,tt0088172,Starman,1984,74
200,mark shermin,932,male,31,tt0088172,Starman,1984,74
200,starman,947,male,35,tt0088172,Starman,1984,74
204,clemenza,260,male,39,tt0068646,The Godfather,1972,690
204,jack woltz,217,male,65,tt0068646,The Godfather,1972,690
204,kay adams,377,female,26,tt0068646,The Godfather,1972,690
204,michael corleon,1621,male,32,tt0068646,The Godfather,1972,690
204,moe greene,181,male,36,tt0068646,The Godfather,1972,690
204,sollozzo,337,male,44,tt0068646,The Godfather,1972,690
204,sonny corleone,1023,male,32,tt0068646,The Godfather,1972,690
204,tessio,111,male,51,tt0068646,The Godfather,1972,690
204,tom hagen,936,male,41,tt0068646,The Godfather,1972,690
209,annie hayworth,827,female,26,tt0056869,The Birds,1963,NA
209,cathy brenner,321,female,14,tt0056869,The Birds,1963,NA
209,deke carter - d,113,male,43,tt0056869,The Birds,1963,NA
209,deputy al malon,202,male,56,tt0056869,The Birds,1963,NA
209,lydia brenner,899,female,54,tt0056869,The Birds,1963,NA
209,melanie daniels,2334,female,33,tt0056869,The Birds,1963,NA
209,mitch brenner,1941,male,33,tt0056869,The Birds,1963,NA
209,mrs. bundy - or,445,female,85,tt0056869,The Birds,1963,NA
209,mrs. macgruder,294,female,68,tt0056869,The Birds,1963,NA
209,sebastian shole,161,male,49,tt0056869,The Birds,1963,NA
209,traveling sales,120,male,48,tt0056869,The Birds,1963,NA
214,childs,406,male,26,tt0084787,The Thing,1982,9
214,clark,116,male,34,tt0084787,The Thing,1982,9
214,dr. blair,431,male,48,tt0084787,The Thing,1982,9
214,dr. copper,159,male,53,tt0084787,The Thing,1982,9
214,garry,311,male,52,tt0084787,The Thing,1982,9
214,nauls,219,male,26,tt0084787,The Thing,1982,9
214,palmer,185,male,39,tt0084787,The Thing,1982,9
214,r.j. macready,961,male,31,tt0084787,The Thing,1982,9
220,frank coutelle,1171,male,49,tt0105585,Thunderheart,1992,47
220,maggie eagle be,239,female,32,tt0105585,Thunderheart,1992,47
220,ray levoi,2033,male,33,tt0105585,Thunderheart,1992,47
220,walter crow hor,1480,male,40,tt0105585,Thunderheart,1992,47
228,chase porter,219,male,32,tt0111686,New Nightmare,1994,37
228,dr. heffner,205,female,57,tt0111686,New Nightmare,1994,37
228,dylan,152,male,8,tt0111686,New Nightmare,1994,37
228,heather langenk,1141,female,30,tt0111686,New Nightmare,1994,37
228,john saxon,169,male,59,tt0111686,New Nightmare,1994,37
228,robert englund,119,male,47,tt0111686,New Nightmare,1994,37
228,robert shaye,223,male,55,tt0111686,New Nightmare,1994,37
228,wes craven,368,male,55,tt0111686,New Nightmare,1994,37
236,george,350,male,21,tt0058182,A Hard Day's Night,1964,4
236,grandfather,903,male,52,tt0058182,A Hard Day's Night,1964,4
236,jean - schoolgi,184,female,20,tt0058182,A Hard Day's Night,1964,4
236,john,759,male,24,tt0058182,A Hard Day's Night,1964,4
236,norm,468,male,36,tt0058182,A Hard Day's Night,1964,4
236,paul,1267,male,22,tt0058182,A Hard Day's Night,1964,4
236,ringo,452,male,24,tt0058182,A Hard Day's Night,1964,4
236,shake,223,male,34,tt0058182,A Hard Day's Night,1964,4
236,simon marshall,258,male,33,tt0058182,A Hard Day's Night,1964,4
236,t.v. director,104,male,35,tt0058182,A Hard Day's Night,1964,4
236,young boy,133,male,14,tt0058182,A Hard Day's Night,1964,4
239,addison dewitt,1833,male,44,tt0042192,All About Eve,1950,NA
239,bill simpson,1853,male,35,tt0042192,All About Eve,1950,NA
239,birdie,371,female,48,tt0042192,All About Eve,1950,NA
239,eve harrington,3028,female,27,tt0042192,All About Eve,1950,NA
239,girl,257,female,26,tt0042192,All About Eve,1950,NA
239,karen richards,1646,female,33,tt0042192,All About Eve,1950,NA
239,lloyd richards,1250,male,39,tt0042192,All About Eve,1950,NA
239,margo channing,4221,female,42,tt0042192,All About Eve,1950,NA
239,max fabian,231,male,53,tt0042192,All About Eve,1950,NA
242,amy finch,296,female,27,tt0118604,An American Werewolf in Paris,1997,50
242,andy mcdermott,1625,male,27,tt0118604,An American Werewolf in Paris,1997,50
